"id_patient","redcap_repeat_instrument","redcap_repeat_instance","birthdate_patient","deathdate_patient","ssn_patient","drivers_patient","passport_patient","prefix_patient","first_patient","last_patient","suffix_patient","maiden_patient","marital_patient","race_patient","ethnicity_patient","gender_patient","birthplace_patient","address_patient","city_patient","state_patient","fips_patient","county_patient","zip_patient","lat_patient","lon_patient","healthcare_expenses_patient","healthcare_coverage_patient","income_patient","patients_complete","start_medication","stop_medication","payer_medication","encounter_medication","code_medication","description_medication","base_cost_medication","payer_coverage_medication","dispenses_medication","totalcost_medication","reasoncode_medication","reasondescription_medication","medications_complete","start_condition","stop_condition","encounter_condition","code_condition","description_condition","conditions_complete"
"082ecd8d-b8e9-87fb-6ed8-503d9e72b550","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-21,NA,"772cb89a-348c-63c5-98ba-4d45ab952a97",44054006,"Diabetes mellitus type 2 (disorder)",0
"82fe65b4-3a0f-891d-567d-f1664795d864",NA,NA,1941-04-02,NA,"999-10-5732","S99971855","X43876054X","Mr.","Claud279","Cassin499",NA,NA,NA,"white","Other",1,"Carson  California  US","431 Schmidt Harbor Suite 36","Golden Plains","Victoria",6013,"Flemington",3360,-37.779677,143.51253,206795.48,511397.8,129504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82fe65b4-3a0f-891d-567d-f1664795d864","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-25 11:07:58,2016-03-30 11:07:58,"a735bf55-83e9-331a-899d-a82a60b9f60c","2a44712a-a816-a8a9-eef7-91b0c36b2c0e",310798,"Hydrochlorothiazide 25 MG Oral Tablet",1.12,0,4,4.48,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"82fe65b4-3a0f-891d-567d-f1664795d864","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-04-17,NA,"c49e6643-4921-c462-06ca-f965580d526c",44054006,"Diabetes mellitus type 2 (disorder)",0
"82fe65b4-3a0f-891d-567d-f1664795d864","conditions",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-03-25,NA,"2a44712a-a816-a8a9-eef7-91b0c36b2c0e",44054006,"Diabetes mellitus type 2 (disorder)",0
"82ff8b0c-54b7-d970-4fae-691486ad8c6d",NA,NA,1971-07-13,NA,"999-37-1843","S99962939","X36504580X","Mrs.","Dia700","Fritsch593",NA,"Lakin515",1,"white","Other",2,"Los Angeles  California  US","137 Crist Village Apt 30","Whitehorse","Victoria",6061,"Fairfield",3130,-37.81805,145.149653,884046.27,258733.84,93442,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82ff8b0c-54b7-d970-4fae-691486ad8c6d","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-06,NA,"35461664-9ba9-82e4-b124-ad40910611f1",44054006,"Diabetes mellitus type 2 (disorder)",0
"85bc93ec-7e4f-6716-16d0-6267a85cb8e0",NA,NA,1954-09-27,2011-04-29,"999-14-7033","S99947529","X10778092X","Mrs.","Lucia634","Cortez851",NA,"Mora209",NA,"white","Other",2,"Port-au-Prince  Haiti  HT","786 Zemlak Wall Suite 70","Macedon Ranges","Victoria",6097,"Flemington",3442,-37.330661,144.548846,1146659.65,493461.92,75594,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85bc93ec-7e4f-6716-16d0-6267a85cb8e0","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-21,NA,"22bd140a-3bcf-23e7-d1a1-9c333879fbbe",44054006,"Diabetes mellitus type 2 (disorder)",0
"87a14938-2ba5-4ee2-dbd3-eadf951806d5",NA,NA,1917-06-28,2020-03-11,"999-39-1031","S99965221","X73689230X","Mr.","Cliff504","Lynch190",NA,NA,1,"asian","Other",1,"Chino  California  US","176 Beatty Branch","Moonee Valley","Victoria",6075,"Melbourne",3040,-37.751845,144.902556,190007.33,1982918.1,5675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87a14938-2ba5-4ee2-dbd3-eadf951806d5","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985-04-11,NA,"32d828d9-f684-0f59-d3f8-876df5fe9203",44054006,"Diabetes mellitus type 2 (disorder)",0
"87e6a035-be15-d3b3-15a7-2efe9ec57ae4",NA,NA,1967-12-14,NA,"999-15-8816","S99960648","X13102826X","Ms.","Annita733","Anderson154",NA,NA,2,"asian","Other",2,"Garden Grove  California  US","744 Cole Spur","Greater Bendigo","Victoria",6075,"Flemington",3556,-36.656422,144.178282,384881.02,2564705.62,24845,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87e6a035-be15-d3b3-15a7-2efe9ec57ae4","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-12-24,NA,"dd5392d2-9b67-fddf-2df2-34af90f79153",44054006,"Diabetes mellitus type 2 (disorder)",0
"88cdd7ca-9e3b-b29c-72b7-2b5f4a71ac4c",NA,NA,1979-10-03,NA,"999-27-8800","S99980588","X34395821X","Mr.","Jorge203","Bode78",NA,NA,NA,"white","Other",1,"Los Angeles  California  US","910 Hills Union Suite 14","Brimbank","Victoria",6073,"Balaclava",3020,-37.777204,144.829945,109437.07,249567.87,164043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88cdd7ca-9e3b-b29c-72b7-2b5f4a71ac4c","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-11-26,NA,"6221a1ca-5d7f-c365-eddb-b1c236534bf8",44054006,"Diabetes mellitus type 2 (disorder)",0
"89e29cdf-2c84-5eb7-9406-fd4c95ff73ec",NA,NA,1961-02-13,NA,"999-15-6443","S99918643","X42538447X","Mrs.","Emelia239","Wilkinson796",NA,"Ondricka197",NA,"white","Other",2,"Los Angeles  California  US","718 Hermiston Divide","Mildura","Victoria",6083,"South Yarra",3494,-34.486406,142.348315,346804.85,1919941.98,197101,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89e29cdf-2c84-5eb7-9406-fd4c95ff73ec","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980-04-14,NA,"917bfb2d-18cb-9226-d7e7-8e14e6b6d8b6",44054006,"Diabetes mellitus type 2 (disorder)",0
"89ef3e18-35fe-d258-9237-bfbfeb014648",NA,NA,2009-03-10,NA,"999-66-9961",NA,NA,NA,"Kiyoko456","Prohaska837",NA,NA,NA,"white","Other",2,"Stockton  California  US","974 Purdy Vale","Moira","Victoria",6083,"Abbotsford",3639,-36.021295,145.047253,66623.12,534425.94,46921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07 11:46:00,2018-03-16 11:46:00,"d18ef2e6-ef40-324c-be54-34a5ee865625","ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",310798,"Hydrochlorothiazide 25 MG Oral Tablet",0.49,0,2,0.98,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07 11:46:00,2018-03-16 11:46:00,"d18ef2e6-ef40-324c-be54-34a5ee865625","ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",314076,"lisinopril 10 MG Oral Tablet",0.91,0,2,1.82,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07 11:46:00,2018-03-16 11:46:00,"d18ef2e6-ef40-324c-be54-34a5ee865625","ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",1860491,"12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule",129.94,94.94,3,389.82,NA,NA,0,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07 11:46:00,2018-03-16 11:46:00,"d18ef2e6-ef40-324c-be54-34a5ee865625","ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",308136,"amLODIPine 2.5 MG Oral Tablet",0.93,0,2,1.86,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07 11:46:00,2018-03-16 11:46:00,"d18ef2e6-ef40-324c-be54-34a5ee865625","ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",856987,"Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet",94.69,59.69,3,284.07,NA,NA,0,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07 11:46:00,2018-03-16 11:46:00,"d18ef2e6-ef40-324c-be54-34a5ee865625","ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",3.25,0,8,26,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07 11:46:00,2018-03-16 11:46:00,"d18ef2e6-ef40-324c-be54-34a5ee865625","ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",897122,"3 ML liraglutide 6 MG/ML Pen Injector",6891.02,6856.02,8,55128.16,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"89ef3e18-35fe-d258-9237-bfbfeb014648","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-07,NA,"ee7053bd-2b5b-b7a1-9b97-ada463aea2e2",44054006,"Diabetes mellitus type 2 (disorder)",0
"0091b3ed-c89c-a102-9aad-5306b6683175",NA,NA,2010-11-15,NA,"999-81-5345",NA,NA,NA,"Catalina187","Cruz300",NA,NA,NA,"white","Other",2,"Buenos Aires  Ciudad de Buenos Aires  AR","1078 Trantow Green","Corangamite","Victoria",6047,"South Melbourne",3260,-38.209584,143.244766,47671.03,44102.09,85889,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0091b3ed-c89c-a102-9aad-5306b6683175","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-04-08,NA,"423a6325-2956-ad14-aada-d29c190a686c",44054006,"Diabetes mellitus type 2 (disorder)",0
"91c8f48d-17c3-772f-5d92-7116e30a87bc",NA,NA,1973-06-19,NA,"999-99-9145","S99913509","X56214387X","Mrs.","Rocio28","Patiño436",NA,"Delacrúz637",NA,"white","Other",2,"Marigot  Saint Andrew Parish  DM","448 Rutherford Mill Unit 88","Ballarat","Victoria",6029,"Albert Park",3352,-37.482132,143.662387,13594.07,1272676.45,13484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91c8f48d-17c3-772f-5d92-7116e30a87bc","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-13,NA,"dfcb7db6-07b6-10dc-de35-db7fdd72bcd9",44054006,"Diabetes mellitus type 2 (disorder)",0
"93b5a29f-f93a-524f-4b9f-f88b002884bf",NA,NA,1923-06-04,NA,"999-35-7405","S99953093","X60328177X","Mr.","Barry322","Blick895",NA,NA,1,"asian","Other",1,"Elk Grove  California  US","252 Botsford Terrace","Northern Grampians","Victoria",6037,"Burnley",3387,-36.97659863,142.7584938,305964.1,2065936.94,143953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93b5a29f-f93a-524f-4b9f-f88b002884bf","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954-09-13,NA,"5c8c4fcd-5d44-731b-e0f5-95b6c7548d81",44054006,"Diabetes mellitus type 2 (disorder)",0
"93d28c09-2411-cf7e-8f96-cf3546d481b0",NA,NA,1940-03-18,2021-08-18,"999-20-1264","S99939195","X15445534X","Mrs.","Lani848","Gleason633",NA,"Moore224",1,"asian","Other",2,"Macau  Macao Special Administrative Region of the People's Republic of China  CN","712 Prosacco Frontage road","Swan Hill","Victoria",6075,"St Kilda East",3549,-34.766049,142.820973,1196994.73,1298283.14,63095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93d28c09-2411-cf7e-8f96-cf3546d481b0","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-04-05,NA,"272c478b-1f50-9b48-2e39-36433248aa19",44054006,"Diabetes mellitus type 2 (disorder)",0
"94cd11dc-8470-530c-37d4-70ff03393433",NA,NA,1974-03-11,2014-05-12,"999-80-2777","S99912128","X11987613X","Mr.","Roscoe437","Maggio310",NA,NA,1,"white","Other",1,"Tustin  California  US","892 Bogan Lodge Suite 98","Southern Downs","Victoria",6111,"Fairfield",4370,-28.259764,152.055174,13509.78,226363.83,5489,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94cd11dc-8470-530c-37d4-70ff03393433","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-05-27,NA,"df1701cc-f4c3-dda4-6c39-1c42b28cd788",44054006,"Diabetes mellitus type 2 (disorder)",0
"94ddb4cc-3a1c-fe56-81ce-263aa1c829ca",NA,NA,1949-09-25,NA,"999-95-9081","S99923166","X38727731X","Mr.","Arnoldo445","Goodwin327",NA,NA,NA,"asian","Other",1,"San Diego  California  US","267 Runolfsdottir Camp Apt 66","Mount Alexander","Victoria",6059,"North Melbourne",3453,-36.950365,144.281488,307710.36,1002133.76,194060,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94ddb4cc-3a1c-fe56-81ce-263aa1c829ca","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-28,NA,"332b2aae-04d8-887d-7dfd-105dfdea7560",44054006,"Diabetes mellitus type 2 (disorder)",0
"95ffb50a-601f-fad9-f6bd-822416299873",NA,NA,1958-04-07,NA,"999-67-7587","S99989646","X2684083X","Mr.","Quinton758","Lebsack687",NA,NA,1,"native","Other",1,"Dublin  California  US","337 Abshire Boulevard Suite 23","Baw Baw","Victoria",6037,"Port Melbourne",3825,-37.978862,146.342932,130556.75,34190.35,167842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95ffb50a-601f-fad9-f6bd-822416299873","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-06-18,NA,"26b8550d-ebdd-2897-1a1b-e89ec04c34f3",44054006,"Diabetes mellitus type 2 (disorder)",0
"96fc6a9e-c2fd-e4a8-5c66-b7759a422182",NA,NA,1941-04-18,NA,"999-81-7769","S99939825","X66152895X","Mrs.","Tammi724","Carter549",NA,"Wolff180",NA,"asian","Other",2,"Rowland Heights  California  US","482 Bode Annex Unit 16","Alpine","Victoria",6059,"Melbourne",3898,-37.066169,147.464799,84392.65,2340921.86,10499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96fc6a9e-c2fd-e4a8-5c66-b7759a422182","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973-08-17,NA,"a64a3de7-a55b-6e1b-8dd2-8d578eb30805",44054006,"Diabetes mellitus type 2 (disorder)",0
"98d382b9-2073-7993-2acb-8613f4953201",NA,NA,1919-10-11,2021-02-11,"999-98-3893","S99918811","X22290470X","Mr.","Bret7","Lynch190",NA,NA,1,"white","Other",1,"Los Angeles  California  US","792 Kohler Trafficway Suite 99","Swan Hill","Victoria",6073,"Middle Park",3549,-34.766049,142.820973,296593.31,613029.78,85956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98d382b9-2073-7993-2acb-8613f4953201","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-05-06,NA,"aef0935c-4df2-d9ce-9847-b1dd6eb7d6be",44054006,"Diabetes mellitus type 2 (disorder)",0
"98e53b8f-14ae-cc66-331e-223567373916",NA,NA,1973-02-24,NA,"999-19-8580","S99949035","X43122763X","Mrs.","Thresa531","Gerhold939",NA,"Wintheiser220",1,"hawaiian","Other",2,"Berkeley  California  US","966 Klocko Boulevard Unit 90","Moyne","Victoria",6085,"Parkville",3304,-38.182084,141.952156,111092.4,2697344.72,900097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98e53b8f-14ae-cc66-331e-223567373916","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-05,NA,"b85b6812-d218-472e-0c27-5c276e9925fe",44054006,"Diabetes mellitus type 2 (disorder)",0
"99af6ce2-d00a-0f1e-2c2e-149c21c7b58e",NA,NA,1955-04-04,NA,"999-85-6487","S99960312","X52346237X","Mr.","Sean831","Macejkovic424",NA,NA,2,"white","Other",1,"Los Angeles  California  US","946 Bogisich Run","Gannawarra","Victoria",6037,"Princes Hill",3579,-35.767974,143.769445,455956.56,522054.88,53861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99af6ce2-d00a-0f1e-2c2e-149c21c7b58e","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-04 11:02:53,2014-11-10 11:02:53,"a735bf55-83e9-331a-899d-a82a60b9f60c","3c2dc541-91a5-21ce-a284-c1d6165b9233",310798,"Hydrochlorothiazide 25 MG Oral Tablet",0.71,0,4,2.84,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"99af6ce2-d00a-0f1e-2c2e-149c21c7b58e","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-04 11:02:53,2014-11-10 11:02:53,"a735bf55-83e9-331a-899d-a82a60b9f60c","3c2dc541-91a5-21ce-a284-c1d6165b9233",314076,"lisinopril 10 MG Oral Tablet",0.91,0,4,3.64,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"99af6ce2-d00a-0f1e-2c2e-149c21c7b58e","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-04 11:02:53,2014-11-10 11:02:53,"a735bf55-83e9-331a-899d-a82a60b9f60c","3c2dc541-91a5-21ce-a284-c1d6165b9233",2563431,"aspirin 81 MG Oral Capsule",129.94,0,371,48207.74,NA,NA,0,NA,NA,NA,NA,NA,NA
"99af6ce2-d00a-0f1e-2c2e-149c21c7b58e","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-04 11:02:53,2014-11-10 11:02:53,"a735bf55-83e9-331a-899d-a82a60b9f60c","3c2dc541-91a5-21ce-a284-c1d6165b9233",308136,"amLODIPine 2.5 MG Oral Tablet",1.01,0,4,4.04,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"99af6ce2-d00a-0f1e-2c2e-149c21c7b58e","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-11-04,NA,"3c2dc541-91a5-21ce-a284-c1d6165b9233",44054006,"Diabetes mellitus type 2 (disorder)",0
"111f1719-a5d1-92c8-e4e5-90fe8918d1b9",NA,NA,1951-09-25,NA,"999-81-4852","S99950627","X3713435X","Mrs.","Kori635","Ruecker817",NA,"Koelpin146",1,"white","Aboriginal and Torres Strait Islander",2,"Fresno  California  US","129 Fay Estate Apt 52","Towong","Victoria",6073,"Ripponlea",3707,-36.586316,148.037958,379104.11,1297169.41,129198,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111f1719-a5d1-92c8-e4e5-90fe8918d1b9","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-01-23,NA,"352ff614-e62d-75fe-5aed-8a5b24756a4d",44054006,"Diabetes mellitus type 2 (disorder)",0
"116bd034-e63d-3e43-5c8a-642146f101e3",NA,NA,1919-10-11,NA,"999-69-7872","S99989650","X48317091X","Mr.","Dorian295","Simonis280",NA,NA,NA,"white","Other",1,"Shirley  Massachusetts  US","135 Muller View Apt 91","South Gippsland","Victoria",NA,"Ripponlea",3960,-39.140761,146.360412,156221.7,1562616.41,85956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116bd034-e63d-3e43-5c8a-642146f101e3","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-10-23,NA,"1e0bbb45-9cf8-18a2-3916-00cbe9f75186",44054006,"Diabetes mellitus type 2 (disorder)",0
"129f092d-a463-9b4a-155a-fbc105c6a574",NA,NA,1986-12-19,NA,"999-56-8921","S99935369","X62737208X","Mr.","Jeremiah751","Heidenreich818",NA,NA,1,"white","Other",1,"Lancaster  California  US","219 Skiles Manor Suite 48","Scenic Rim","Victoria",6107,"Collingwood",4310,-28.121399,152.600598,18083.88,1162380.63,18989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
