Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,SUBURB,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
d57103ec-2336-8a75-f709-454afa235cad,1964-09-10,2023-05-15,999-81-9675,S99969237,X55998271X,Mr.,Lance203,Hamill307,,,M,white,Other,M,Porterville  California  US,517 Halvorson Route Apt 28,Cardinia,Victoria,Nar Nar Goon North,6059.0,3812,-38.070135,145.565304,54736.39,236844.53,24359
e4477f86-7db7-f1a0-5eae-1bceb413fa7e,1997-09-25,,999-10-2418,S99950495,X40554419X,Ms.,Katlyn29,Batz141,,,,native,Other,F,Riverside  California  US,380 Botsford Arcade,Bassendean,Victoria,Herne Hill,6019.0,6056,-31.838398,116.0261,49470.78,5628.1,79255
235ef715-5458-632b-a2cc-d6e3cec9a522,2006-08-08,,999-72-1572,S99921677,,,Loise968,Cremin516,,,,white,Aboriginal and Torres Strait Islander,F,Los Angeles  California  US,837 Grant Well,Melton,Victoria,Kurunjang,6065.0,3337,-37.656057,144.571458,52715.33,24744.52,69777
3e8dd6e2-3a11-1869-a79a-be689bf257d7,2018-11-22,,999-43-1727,,,,Fidel864,Marvin195,,,,white,Other,M,San Jose  California  US,669 Schneider Drive Apt 43,Glenelg,Victoria,Chetwynd,6071.0,3312,-37.6391,141.365747,7175.3,5636.15,72273
a6754fe8-4fa2-73d4-2e33-83b5ada84a8a,1956-06-22,,999-29-7345,S99992442,X39798527X,Ms.,Venetta859,Schumm995,,,S,white,Other,F,Livingston  California  US,1007 Little Arcade,Colac Otway,Victoria,Beeac,6007.0,3251,-38.155186,143.648479,20288.23,1300815.99,16411
3cb6502f-c258-693f-723d-921b3596d7f7,1968-08-27,,999-56-8417,S99948547,X26082888X,Mr.,Seymour882,Kuhn96,,,M,white,Other,M,Los Altos  California  US,266 Wilderman Park,Moyne,Victoria,Tahara,6081.0,3301,-38.118855,142.034141,90273.64,67275.38,31904
f6b786ef-b068-caf6-ef0b-da7332fe25c6,1962-03-24,,999-39-5881,S99989778,X34108533X,Mr.,Keith571,Marks830,,,D,white,Other,M,San Jose  California  US,243 Crooks Skyway Unit 81,Stonnington,Victoria,St Kilda East,6037.0,3183,-37.869072,144.999026,90631.78,161161.17,39186
3d68a9ff-b044-1232-3f22-51feced68ce2,1956-08-13,,999-85-8614,S99952196,X18466043X,Mrs.,Willie882,Hagenes547,,Schultz619,D,asian,Other,F,Napa  California  US,271 Kris Passage Unit 47,Central Highlands,Victoria,Brighton,6085.0,7030,-42.304288,146.958381,366040.41,805088.43,659776
d8090b3d-c4d8-1135-c01d-1cdd844168cc,1996-02-28,,999-44-7701,S99937519,X882276X,Mr.,Vicente970,Carranza218,,,M,white,Other,M,Kingston  Kingston  JM,456 Powlowski Skyway Apt 93,Horsham,Victoria,Clear Lake,6037.0,3409,-36.93658009,141.8934852,54818.25,10193.23,131480
2197efbf-af80-21a3-d85a-991b2ec9d1d8,1974-08-27,,999-73-3786,S99931894,X26846075X,Mrs.,Loan904,Schultz619,,Gulgowski816,W,white,Other,F,Irvine  California  US,824 Roberts Lock Unit 95,Latrobe,Victoria,Staceys Bridge,6037.0,3971,-38.631942,146.815723,654470.63,194450.61,42562
d03810a3-f153-7f03-724e-2d1e89b4aee1,2008-10-30,,999-24-9904,,,,Daisey627,Roob72,,,,white,Other,F,Chula Vista  California  US,835 Paucek Wynd Apt 70,Kingston,Victoria,Bonbeach,6037.0,3196,-38.046479,145.122762,26581.66,2126.39,47242
81f1d748-0ed7-9738-302e-b4471bb4a73b,1957-11-10,,999-58-9970,S99913490,X80776719X,Mr.,Barney639,Rath779,,,M,black,Aboriginal and Torres Strait Islander,M,Corona  California  US,388 Keeling Wynd Unit 20,Moorabool,Victoria,Lerderderg,6071.0,3458,-37.424116,144.33471,224249.61,348027.14,70474
8884a8ea-ebac-391b-e5fb-6b99d41447bb,2011-03-16,,999-90-9804,,,,Cyrus914,Auer97,,,,white,Other,M,Hanford  California  US,792 Cummings Key Suite 44,Campaspe,Victoria,Creek View,6073.0,3558,-36.51553,144.638363,2000.0,20773.34,22624
19954505-002f-673a-5f8d-045c4c67f80d,1976-01-02,,999-28-2351,S99992153,X63515243X,Mrs.,Krissy321,Cummings51,,Prosacco716,M,white,Aboriginal and Torres Strait Islander,F,Chula Vista  California  US,345 Jacobi Knoll Suite 40,Ararat,Victoria,Rossbridge,6059.0,3377,-37.231524,142.956916,460597.35,558086.62,36906
05ab1e65-63b2-cb1c-4af2-4a25250899ed,1964-09-10,2019-06-24,999-42-1862,S99953187,X87952160X,Mr.,Robert854,Pfeffer420,,,M,white,Other,M,Lakewood  California  US,136 Morar Park,Glenelg,Victoria,Branxholme,6059.0,3302,-37.847981,141.706379,83504.14,82722.12,24359
bd014e07-e8dc-500d-be3d-0237ba7ae1bf,1947-11-13,,999-50-2698,S99949117,X14727364X,Mr.,Rogelio17,Labadie908,,,M,white,Other,M,Irvine  California  US,214 Beier Grove Suite 87,Buloke,Victoria,Wycheproof,6037.0,3527,-36.07096,143.241334,221445.81,217640.1,65648
4672a030-a8cc-8922-0e35-5793a9156b9c,1974-03-26,,999-98-9915,S99973495,X76082688X,Mrs.,Teresa94,Posada6,,Garica503,M,white,Other,F,Santo Domingo  National District  DO,110 Conroy Trailer Unit 49,Swan Hill,Victoria,Pental Island,6001.0,3586,-35.114021,143.792594,627041.88,421139.81,76970
33429b8e-6fb7-d04d-17b8-0ce91f7407c7,1984-10-11,,999-59-9652,S99922236,X56017821X,Mr.,Hernán834,Palomo90,,,M,white,Other,M,Puebla  Puebla  MX,1045 Wiza Track Apt 47,West Wimmera,Victoria,Peronne,,3413,-36.699331,141.201068,64669.88,37864.55,109540
08805295-89e9-51f9-3ab2-f66933ed937e,1997-09-13,,999-80-7565,S99914597,X54612914X,Mr.,Luis Miguel102,Olvera69,,,,white,Other,M,Tegucigalpa  Francisco Morazán  HN,744 Olson Gate Apt 66,Alpine,Victoria,Omeo,6037.0,3898,-37.066169,147.464799,79268.94,109399.03,116950
0664535a-a2ff-128a-2ef0-24080050808b,2023-08-31,,999-46-5702,,,,Paula289,Champlin946,,,,white,Other,F,Rancho Cucamonga  California  US,507 Boehm Rue,South Gippsland,Victoria,Dumbalk North,6007.0,3956,-38.597018,145.955341,2899.0,0.0,69125
680b8a65-c7b2-e314-e29f-7cdb82c95171,1952-04-15,,999-92-7236,S99961480,X20510651X,Mr.,Miquel905,Thompson596,,,S,asian,Other,M,San Diego  California  US,114 MacGyver Gardens,Mackay,Victoria,Elphinstone,6085.0,4742,-21.754127,148.569564,50122.15,965002.8,920264
bc0f763c-e4cc-7ac1-0944-9c00312939a7,2011-08-20,,999-44-1270,,,,Peter292,Smith67,,,,white,Other,F,Lake Isabella  California  US,875 Erdman Wynd Suite 0,Surf Coast,Victoria,Murroon,6073.0,3243,-38.364034,143.82588,32550.77,17010.22,64965
ef2f0228-2837-47b0-d358-0219be736b2f,1991-02-21,,999-94-9793,S99932674,X10736383X,Ms.,Ana972,Martínez540,,,S,white,Other,F,Bogota  Bogota  CO,259 Sipes Parade Suite 22,Mansfield,Victoria,Barwite,6059.0,3722,-37.202634,146.253268,8461.02,767128.89,23084
bffddf54-405a-70e5-1b03-7fb37ff1d7ec,1979-03-21,,999-94-2340,S99986972,X11968872X,Ms.,Ines699,Kling921,,,S,asian,Other,F,Napa  California  US,1039 Kuhn Green,Colac Otway,Victoria,Waarre,6031.0,3269,-38.660637,143.177116,1109446.47,1911502.77,49854
2b90dca3-5f08-a79b-0dbd-872273af1b6c,1949-12-14,,999-78-2036,S99916935,X30127778X,Mrs.,Billye739,Durgan499,,Mayer370,M,white,Other,F,San Francisco  California  US,922 O'Conner Mews Apt 97,Moira,Victoria,Boomahnoomoonah,6059.0,3728,-36.148922,145.959015,785384.18,546665.96,45542
ebce80f5-4283-942a-372a-3ed56e43f7a3,1953-01-17,,999-50-2144,S99933452,X40583326X,Mr.,Benjamín452,Olivo261,,,M,white,Other,M,Santiago de los Caballeros  Santiago  DO,1014 Stanton Annex Unit 95,Glenelg,Victoria,Lake Condah,6037.0,3303,-37.980868,141.789606,130593.52,132171.89,542281
32719564-e3d0-d49a-9da4-334b22be3cde,1979-05-26,,999-90-9769,S99924505,X50040336X,Mr.,Brice635,Gerlach374,,,M,white,Other,M,San Jose  California  US,273 Dicki Green,Moreland,Victoria,Pascoe Vale,6001.0,3044,-37.731138,144.936356,5040.21,82593.63,12418
1bb55228-3a17-ee09-b73b-2ee1de0597d0,2004-05-07,,999-18-8643,S99974177,,Ms.,Rosario163,Rangel145,,,,white,Other,F,Caracas  Capital District  VE,212 Spinka Hollow Apt 35,Wellington,Victoria,Wrixon,6065.0,3860,-37.68351367,146.8512398,4150.0,252012.03,29598
acc99b23-81bb-813b-5890-52d0ad6a731f,2012-06-04,,999-88-2359,,,,Andrés117,Sotelo656,,,,white,Other,M,Tegucigalpa  Francisco Morazán  HN,925 Treutel Dam,East Gippsland,Victoria,Suggan Buggan,6039.0,3885,-37.291807,148.118511,13978.18,6581.16,71187
33aa4d97-8100-37b8-a904-942c10fe5680,1960-07-16,2010-06-29,999-48-8543,S99916326,X55306316X,Mr.,Milton509,Gottlieb798,,,D,white,Other,M,Baldwin Park  California  US,708 Considine Hollow,Nillumbik,Victoria,Nutfield,6037.0,3099,-37.592101,145.192854,7539.9,276183.26,15240
3f3261c3-2ec7-7c41-6846-42b7cf8ce57c,2021-04-05,,999-95-2248,,,,Harry448,Renner328,,,,black,Other,M,Santa Rosa  California  US,720 Heller Green Unit 32,Mitcham,Victoria,Hawthorn,6079.0,5062,-35.004063,138.602387,10655.05,1515.12,55556
6f287e31-3ac9-c072-b045-ffbf9e0d3841,1964-09-10,,999-84-1899,S99968295,X43888785X,Mr.,Brent147,Hirthe744,,,S,white,Other,M,Cotati  California  US,973 Gleichner Common Unit 96,Latrobe,Victoria,Trafalgar East,6059.0,3824,-38.245649,146.16397,40874.7,119743.34,24359
bf880725-cdc8-315a-7edc-6aa2d4d99eaf,1992-09-05,,999-74-6050,S99926798,X86408449X,Mr.,Damion480,Murazik203,,,M,white,Other,M,Newport Beach  California  US,257 Leuschke Street,Brimbank,Victoria,Keilor Downs,6059.0,3038,-37.700454,144.766873,66302.96,3034.87,86834
cc03284b-873e-8ba8-6ac9-ec4400f877ab,2003-10-01,,999-13-1368,S99954985,X32302097X,Ms.,Veola813,Kessler503,,,,white,Other,F,La Habra  California  US,1042 Wilderman Underpass,Glenelg,Victoria,Powers Creek,6037.0,3312,-37.6391,141.365747,33719.15,24049.18,110213
576938b6-53eb-5b7f-ff40-1399775aeba7,1988-07-22,,999-44-8646,S99971739,X83693708X,Mrs.,Reyna401,Heidenreich818,,Metz686,M,white,Other,F,San Marcos  California  US,650 Bernier Gate,King Island,Victoria,Bungaree,6037.0,7256,-39.830946,144.159775,345246.17,1606946.16,134239
0220c769-6320-9e2d-4b99-64b848df470e,2001-01-15,,999-31-4291,S99940961,X42008547X,Mr.,Noel608,Ebert178,,,,asian,Other,M,Yuba City  California  US,1031 Rodriguez Parade,Bass Coast,Victoria,Kardella South,6085.0,3950,-38.435217,145.812945,49011.2,9723.75,167652
75390040-808b-3720-af7c-de2328bbbba0,2012-03-21,,999-80-5083,,,,Elwanda490,Schoen8,,,,white,Other,F,Thousand Palms  California  US,900 O'Reilly Alley Apt 63,Greater Shepparton,Victoria,Gillieston,6037.0,3616,-36.464118,145.145217,17943.32,5263.41,54107
dea34608-1611-2389-b6a0-be9c7a198f5e,2019-12-03,,999-94-8536,,,,Adriana394,Batista148,,,,white,Other,F,Carolina  Puerto Rico  PR,867 Kirlin Bypass,Moyne,Victoria,Byaduk,6071.0,3301,-38.118855,142.034141,1655.0,23609.45,33339
9ff4eb71-a118-7c54-2c8d-b4f7011071c6,1982-03-25,,999-24-9874,S99955406,X86334015X,Mrs.,Priscila9,Waelchi213,,Herzog843,M,white,Other,F,La Habra  California  US,720 O'Kon Extension Unit 82,Port Phillip,Victoria,Elwood,6037.0,3184,-37.881414,144.984034,229848.9,914196.51,210258
e588a198-98fb-a2c3-2010-9d45542300b4,1993-06-25,,999-90-8293,S99911773,X82633465X,Mr.,Merlin721,Shields502,,,M,black,Other,M,Inglewood  California  US,252 Rau Ramp,Casey,Victoria,Hampton Park,6037.0,3976,-38.043995,145.264296,116284.2,1531964.98,54956
b25970ea-359a-95be-43c4-0438379b1386,1960-07-16,,999-50-5024,S99914683,X75030688X,Mr.,Alexis664,Hartmann983,,,M,white,Other,M,Hawthorne  California  US,912 Abernathy Vista Unit 72,Melbourne,Victoria,Port Melbourne,6037.0,3207,-37.832179,144.918044,10105.69,212946.4,15240
d7caaf82-8deb-1f5c-c89d-694293098010,1965-04-15,,999-60-9740,S99966996,X7252582X,Mrs.,Monica757,Padberg411,,O'Connell601,M,asian,Other,F,Calimesa  California  US,966 Purdy Corner,Mornington Peninsula,Victoria,St Andrews Beach,6067.0,3941,-38.396077,144.827203,699560.87,1461298.5,31226
dba3d3f2-9cf4-2e79-431d-052fec23e0e0,1956-02-26,,999-10-6865,S99924691,X20003422X,Mrs.,Albertina684,Murazik203,,Jacobs452,W,white,Other,F,San Mateo  California  US,573 Douglas Mission,Wellington,Victoria,Bengworden,,3875,-37.826032,147.63201,423835.75,1370666.16,128276
b57b5ea6-bb48-a134-6e99-c65a64098426,1981-08-11,,999-32-4729,S99949474,X35455671X,Mr.,Rafael239,Granado100,,,S,asian,Other,M,Puebla  Puebla  MX,655 Waters Ramp,Greater Bendigo,Victoria,Axe Creek,6085.0,3551,-36.78137,144.457937,538376.45,498543.36,118996
13712298-d2f4-f187-b0d1-771ab88fda2c,1978-09-08,,999-36-7650,S99930563,X40073454X,Mr.,Alfredo17,Malave728,,,M,asian,Other,M,Santo Domingo  National District  DO,1046 Ortiz Crossroad Apt 53,Horsham,Victoria,Grass Flat,6085.0,3409,-36.667303,141.89695,63209.22,24114.34,44830
f3a14993-0acf-aa1c-eafd-149cfbbedb4c,1968-05-04,,999-53-9492,S99934988,X14100773X,Mr.,Mary779,Bashirian201,,,S,white,Other,M,Glendora  California  US,477 Konopelski Forge Unit 81,Mildura,Victoria,Merrinee,6059.0,3496,-34.370179,141.801957,67498.5,9300.31,113213
dffb0c50-abda-679f-5d27-a56d833f495b,2008-10-14,,999-99-9528,,,,Rosario163,Segovia340,,,,white,Other,F,Portsmouth  Saint John Parish  DM,797 Larkin Frontage road Unit 52,Colac Otway,Victoria,Lavers Hill,6059.0,3238,-38.781787,143.429978,24687.06,0.0,765444
dee4070d-10ce-abd0-bd43-449a99df574e,1990-10-24,,999-98-8542,S99935746,X86790417X,Mrs.,Chieko845,Wisoky380,,Hamill307,M,white,Other,F,Riverside  California  US,1094 Conroy Drive Apt 37,Tasman,Victoria,Apollo Bay,6065.0,7150,-43.077586,147.958441,8900.0,644282.33,17785
e05e1fe7-4592-5b8c-0aa4-667473b33452,1947-01-23,,999-83-5745,S99961520,X63118341X,Mrs.,Carolynn568,Schowalter414,,Weber641,M,white,Other,F,Culver City  California  US,787 Nikolaus Port Unit 65,Copper Coast,Victoria,Yelta,6089.0,5558,-34.105205,137.598449,189562.91,3595778.6,8851
239e506d-4113-3709-7d99-ca8f34511187,1999-01-06,,999-84-5579,S99947915,X49760922X,Mr.,Claud279,Lesch175,,,,asian,Other,M,Shanghai  Shanghai Municipality  CN,624 Heller Port Apt 44,East Gippsland,Victoria,Combienbar,,3889,-37.610841,148.873952,36863.77,15389.22,149036
43ba3b12-5d90-f895-3c67-b99dce337623,1961-10-12,,999-53-5522,S99976902,X40190838X,Mr.,Tuan998,Predovic534,,,M,white,Other,M,Bakersfield  California  US,160 Stamm Club,Colac Otway,Victoria,Balintore,,3249,-38.388291,143.557159,124966.29,531503.75,39879
b1c9cef6-d2a8-fcf4-1245-8e1d3fae3469,1960-05-08,,999-38-7802,S99991728,X753595X,Mrs.,Lovie151,Pollich983,,Emmerich580,M,white,Other,F,Glendora  California  US,144 Walker Rapid Apt 50,Mansfield,Victoria,Barjarg,6111.0,3723,-36.894465,146.256507,518570.02,1504368.15,145705
4e7192ee-cf0b-6156-613a-440ac625aa33,1993-09-01,,999-10-8597,S99912806,X26390730X,Mr.,Earnest658,Heller342,,,M,asian,Other,M,Sunnyvale  California  US,655 Abbott Village,Colac Otway,Victoria,Beech Forest,6037.0,3237,-38.716838,143.474392,78982.71,0.0,47264
2cf5eb44-98ce-eec2-5810-bf1d37ff01cb,1966-02-21,,999-14-6561,S99981157,X69812580X,Mr.,Adolph80,Ondricka197,,,D,white,Other,M,Pasadena  California  US,313 Boyer Ferry,Knox,Victoria,Upwey,6037.0,3158,-37.910077,145.324468,59473.85,58487.51,71960
935acaab-62ad-4448-0edb-62603464b677,1993-02-07,,999-31-4057,S99949559,X8036987X,Mr.,Tyrone215,Schowalter414,,,M,white,Aboriginal and Torres Strait Islander,M,Truckee  California  US,397 Frami Ville,Unincorporated Vic,Victoria,Longwarry,6067.0,3816,-38.043542,145.787991,89058.47,0.0,70647
94ddb4cc-3a1c-fe56-81ce-263aa1c829ca,1949-09-25,,999-95-9081,S99923166,X38727731X,Mr.,Arnoldo445,Goodwin327,,,D,asian,Other,M,San Diego  California  US,267 Runolfsdottir Camp Apt 66,Mount Alexander,Victoria,Ravenswood South,6059.0,3453,-36.950365,144.281488,307710.36,1002133.76,194060
cf8393af-894f-bd84-3902-a69ab8d2e6d3,1982-07-26,,999-46-1892,S99947446,X24956537X,Mrs.,Leora789,Beer512,,Reilly981,D,native,Other,F,Stockton  California  US,1053 Langworth Skyway Apt 89,Bass Coast,Victoria,Krowera,6073.0,3945,-38.381582,145.697053,192994.1,636459.79,65900
d5148fff-1752-23d8-499b-747c653d9b00,1942-09-19,2019-05-21,999-75-2559,S99966848,X399505X,Mrs.,Ayako221,Weissnat378,,McDermott739,M,white,Aboriginal and Torres Strait Islander,F,Country Club  California  US,856 Monahan Forge Suite 54,Greater Bendigo,Victoria,Goornong,6067.0,3557,-36.63511,144.576787,1065231.03,1558239.12,82649
2a122b20-8d13-fd3b-f11c-1b579c4ae66a,2022-03-20,,999-81-2235,,,,Jonathon205,Mann644,,,,asian,Other,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,156 Klein Rest Suite 69,Buloke,Victoria,Tittybong,6001.0,3542,-35.75270861,143.363426,3830.18,3656.8,145534
20e2d7ae-87ed-3bae-c979-34a8f7b66114,1948-07-04,,999-97-7105,S99945475,X28602659X,Ms.,Tenisha328,Erdman779,,,S,white,Other,F,Avenal  California  US,474 Corwin Path,Greater Shepparton,Victoria,Kialla West,6001.0,3631,-36.428694,145.526693,538072.18,119762.79,91681
828caced-3361-787b-75e4-8beabecc7680,1990-01-01,,999-32-5007,S99986558,X75109404X,Mr.,Jimmie93,Rice937,,,M,white,Other,M,Los Angeles  California  US,759 Cassin Frontage road Apt 70,Buloke,Victoria,Laen,6059.0,3480,-36.31227,142.968057,85213.31,16659.9,145257
c6b36886-d567-8b3f-3f84-cff39c1cb7c6,2004-11-13,,999-30-9829,S99921705,,Mr.,Marlin805,Thiel172,,,,other,Other,M,Castroville  California  US,754 Emmerich Crossroad,Winton,Victoria,Winton,6017.0,4735,-22.810583,141.861769,13991.92,1269990.56,28182
366e1e18-7131-b8bb-e44a-8d97885c723d,1992-10-09,,999-36-1542,S99995878,X35199246X,Mrs.,Dolores502,Tamez493,,Amador986,M,white,Other,F,Gaudalajara  Jalisco  MX,679 Kiehn Vale,East Gippsland,Victoria,Bendoc,6037.0,3888,-37.39051,148.660943,7250.0,601902.65,12098
6a110e5d-6304-dd97-2728-453da1b86257,1990-01-24,,999-46-7579,S99947946,X84165541X,Ms.,Loren192,Kreiger457,,,S,white,Other,F,El Centro  California  US,386 Fay Underpass,Wellington,Victoria,Ellaswood,6059.0,3875,-37.826032,147.63201,6650.0,544232.15,21691
d5e10a7e-5c0f-be27-fad9-b7c0aea449b9,1940-03-16,1977-07-29,999-39-3523,S99984734,X35973749X,Mr.,Dana512,Hickle134,,,M,asian,Other,M,Marina del Rey  California  US,561 Reichel Stravenue Suite 12,Melton,Victoria,Kurunjang,6059.0,3337,-37.656057,144.571458,81618.2,410473.47,86299
67a01702-1d67-68b1-d619-9787a297d17f,1949-04-25,,999-43-2438,S99930262,X32573371X,Mr.,Ross213,Schulist381,,,S,white,Other,M,Paramount  California  US,343 Kiehn View Unit 67,Bundaberg,Victoria,Eureka,6073.0,4660,-25.189298,152.300968,205944.31,105334.42,116515
a1c1841f-f4a8-1641-08c9-e783196a943f,2004-02-06,,999-53-6108,S99998133,X33368135X,Mr.,Timoteo39,Paz9,,,,white,Other,M,Port-au-Prince  Haiti  HT,356 Terry Track,Hepburn,Victoria,Wheatsheaf,6037.0,3461,-37.287848,144.170995,3350.0,50528.9,10561
c885e740-644a-0933-9596-5fded88ed110,1995-12-27,,999-88-6462,S99946898,X37659550X,Mrs.,Sadie426,Olson653,,Corwin846,M,white,Other,F,Anaheim  California  US,621 Beier Branch,Cook,Victoria,Dixie,6085.0,4892,-14.6604,143.3735,8098.2,1176236.07,16100
1884ea66-1471-8ac3-92a0-824c3da86a84,1993-12-26,,999-50-6949,S99970865,X50992060X,Mr.,Hai304,Kulas532,,,S,black,Other,M,San Jose  California  US,514 Hansen Knoll Unit 84,Sorell,Victoria,Runnymede,6087.0,7190,-42.62988,148.091696,18428.14,40575.09,406407
4f80aa55-92c9-15a1-5399-479bcdaf974b,2004-06-14,,999-81-6915,S99959218,,Mr.,Miguel Ángel46,Cruz300,,,,black,Other,M,Juarez  Chihuahua  MX,294 Lakin Street,Buloke,Victoria,Kalpienung,6013.0,3529,-35.824259,143.232677,575258.76,515636.11,55786
e786e58b-c999-4cb0-9044-039c7cfe67f0,1961-04-15,,999-12-6871,S99964942,X84824185X,Mr.,Shayne60,Nikolaus26,,,S,asian,Other,M,Los Angeles  California  US,240 Bins Manor Unit 66,East Gippsland,Victoria,Tostaree,6059.0,3888,-37.39051,148.660943,192918.18,0.0,101493
c8dedbbb-ad1c-e318-1a62-2dbaa34ea52f,1939-10-16,2024-02-13,999-67-4154,S99993510,X48483141X,Mrs.,Rachell479,Torp761,,McGlynn426,M,asian,Other,F,Ho Chi Minh City  Gia Định  VN,133 Waelchi Village,Macedon Ranges,Victoria,Baynton East,6097.0,3444,-37.171788,144.544716,756886.48,2391637.57,99090
445d88a2-931d-e99e-6334-c3bbbf7bd1e1,1944-02-29,,999-69-1561,S99920553,X7852437X,Mrs.,Dolores502,Navarrete760,,Briones478,M,white,Other,F,Gaudalajara  Jalisco  MX,307 Hackett Underpass,Stonnington,Victoria,Balaclava,6037.0,3183,-37.869072,144.999026,1644322.81,1852161.43,409
49364c54-8cdf-4de6-5118-910c1331086e,2015-06-27,,999-56-4572,,,,María Eugenia578,Ayala238,,,,black,Other,F,Havana  Havana  CU,1073 O'Kon Mall Apt 85,Mitchell,Victoria,Puckapunyal,6037.0,3662,-36.9356483,144.9486555,1250.0,18028.45,17093
8df156a5-6be2-47b5-7a83-ec314aaaf9ce,1960-01-05,,999-45-3558,S99939256,X75043737X,Mr.,Alan320,Langosh790,,,D,white,Other,M,Thousand Oaks  California  US,885 Feil Way,Bass Coast,Victoria,Poowong East,6037.0,3988,-38.313447,145.811863,62180.26,198883.94,195362
e4177b87-6bb5-80dc-3689-c8c1cc622251,1993-06-21,,999-66-2688,S99998625,X28174957X,Mr.,Len277,Bernhard322,,,S,white,Other,M,Bakersfield  California  US,1088 Cassin Quay Apt 72,Swan Hill,Victoria,Tyrrell,6099.0,3533,-35.384557,142.839304,12811.57,991639.45,44034
f20e44ca-f360-5607-b221-4f1276a9a5bf,1997-01-03,,999-94-4954,S99942118,X60581994X,Ms.,Marge692,Beier427,,,,asian,Aboriginal and Torres Strait Islander,F,Lake Los Angeles  California  US,837 Lind Mill,Towong,Victoria,Benambra,6073.0,3900,-36.88053,147.826143,9131.61,1709697.43,17540
714170c3-5844-c9e6-3fef-244379e980fd,1986-10-18,,999-47-3360,S99924146,X75698489X,Mrs.,Susana117,Robles531,,Acuña179,M,white,Other,F,Bogota  Bogota  CO,389 Weimann Well Unit 68,East Gippsland,Victoria,Tambo Crossing,6013.0,3893,-37.495349,147.866067,15204.27,1144391.28,9106
ff4ea9ce-fca9-6ce6-9b5b-c79d677af8ac,1942-09-19,2023-03-19,999-81-7938,S99971360,X11939387X,Mrs.,Eleonore965,Maggio310,,Hammes673,M,white,Other,F,Monterey Park  California  US,359 Hoppe Mill Suite 37,Gannawarra,Victoria,Mead,6067.0,3568,-35.809462,144.184089,977951.93,550903.65,82649
9e09a596-b0ea-eaf6-ce5b-aaf99371b6f6,2023-05-07,,999-69-1483,,,,Melani888,Towne435,,,,asian,Other,F,El Segundo  California  US,346 Rath Park Unit 60,Greater Bendigo,Victoria,Painswick,6037.0,3551,-36.78137,144.457937,2016.51,2234.13,127093
d358a1f1-1a6f-9fbe-4679-28f4032eadd3,2012-11-22,,999-15-3232,,,,Lourdes258,Noriega353,,,,asian,Aboriginal and Torres Strait Islander,F,Santo Domingo  National District  DO,857 McKenzie Route Suite 26,Maroondah,Victoria,Coldstream,6059.0,3770,-37.708784,145.416004,20861.29,41.13,96257
fe396e9c-a663-e43d-18c7-349c382d347f,2023-02-26,,999-28-9988,,,,Fred155,Becker968,,,,white,Other,F,San Jose  California  US,376 Fay Highlands Apt 92,South Gippsland,Victoria,Mirboo North,6077.0,3871,-38.42207,146.158866,4514.33,33.42,91777
857d9dce-11f6-5dcc-9ecf-29e5cd507d32,1940-03-16,2000-09-27,999-23-8357,S99937453,X86409407X,Mr.,Gale827,Hermiston71,,,M,asian,Other,M,Irvine  California  US,907 Balistreri Ville,Pyrenees,Victoria,Glenlofty,6059.0,3469,-37.172964,143.280627,216494.24,0.0,86299
bc1a2aed-0517-ec56-2775-e17b3158e17e,2008-12-11,,999-35-9537,,,,Angelo118,Ankunding277,,,,white,Other,M,Windsor  California  US,532 Reichert Light,Swan Hill,Victoria,Annuello,6065.0,3549,-34.766049,142.820973,2050.0,20283.85,13690
e4286d3a-2aa5-f942-89e5-af8074145d66,2008-02-13,,999-89-1520,S99966035,,,Demarcus108,O'Hara248,,,,black,Other,M,Fountain Valley  California  US,1026 Sporer Manor Unit 25,Moorabool,Victoria,Fern Hill,6085.0,3458,-37.424116,144.33471,2100.0,33955.44,15533
c589010a-2992-f374-6f04-1d6c4df06167,1975-08-30,1993-04-13,999-28-9713,S99931134,,,Ana972,Villalpando154,,,,white,Other,F,Guatemala City  Guatemala  GT,630 O'Conner Alley Suite 44,East Gippsland,Victoria,Wallagaraugh,6037.0,3891,-37.567684,149.538907,241336.66,60794.68,83410
0fd8c281-2577-d6c8-d1e1-58e175c931e6,1977-08-24,,999-95-6376,S99974353,X10043309X,Ms.,Emilia403,Piña753,,,S,white,Other,F,Port-au-Prince  Haiti  HT,758 Harvey Row Suite 78,Greater Dandenong,Victoria,Dandenong South,6065.0,8785,-38.016114,145.208504,427277.66,1211428.36,35525
6b3a2c38-c03f-fdb3-d7e7-daf4641987af,1954-05-09,,999-74-9096,S99929378,X64707686X,Mr.,Fermin479,Hessel84,,,M,white,Other,M,Toulouse  Occitanie  FR,302 Weber Mall Suite 29,Bass Coast,Victoria,Kongwak,6071.0,3951,-38.47372,145.798419,343980.37,1126403.35,56861
